,Batting Avg All,Batting Avg Rec,Batting Ball By Wicket All,Batting Ball By Wicket Rec,Batting Strike Rate All,Batting Strike Rate Rec,Bowling Avg All,Bowling Avg Rec,Bowling Eco All,Bowling Eco Rec,Bowling Strike Rate All,Bowling Strike Rate Rec,Face To Face Win Diff,Win Percentage All,Win Percentage Rec,Current Winner
284,-1.759530792,8.5,-0.286635524,6.733333333,-0.079316584,0.03840585,-1.202820342,-19.49333333,-0.305934745,-2.600510793,-0.241541195,-9.008,0.545454545,-0.001322751,1,0
285,-0.367065736,0.934065934,1.109975762,3.784615385,-0.098331201,-0.244856563,-0.531222999,10.64285714,-0.224078122,1.584132611,0.070074172,5.142857143,-0.1,0.074441687,-0.666666667,0
286,0.846587739,2.033068783,0.003328581,0.702380952,0.057007337,0.090845408,6.322643443,3.195454545,0.943569887,0.182948254,2.688811475,1.988181818,0.5,-0.266787659,-0.333333333,1
287,1.198189421,1.428571429,1.762513701,0.72,-0.044069268,0.036110335,-14.84056604,-22.46428571,-1.764712176,-2.13750206,-7.363773585,-12.81428571,0.5,0.469565217,0.666666667,1
288,1.515852885,4.415966387,1.493468611,3.118487395,-0.009538233,0.027988455,-11.84926254,-20.93956044,-1.336909019,-2.047016422,-5.839469027,-11.65384615,0.5,0.430555556,1,0
289,-0.763886042,-18.76666667,-0.157071121,-11.78,-0.033568812,-0.24126766,-2.349612565,-1.658008658,-0.408763405,-0.930593703,-1.078919372,0.790909091,1.5,0.10331384,0,0
290,4.436173654,6.246411483,2.294060559,2.69138756,0.085158701,0.151631105,4.586509066,-2.382352941,0.789285592,0.627020825,1.91193074,-3.142941176,0.4,-0.048198198,0,1
291,1.63357436,0.974358974,0.854187024,1.584615385,0.031100048,-0.054503283,0.22195122,10.96428571,0.125586854,1.573783574,-0.104390244,4.907142857,0.75,-0.003968254,-1,0
292,2.077940969,-5.81006865,0.940992914,-2.913501144,0.051006264,-0.116978164,0.092015293,4.625,0.002057473,1.143271546,0.065576061,0.4125,0.5,0,-0.333333333,0
293,3.438396427,6.86,0.515317028,1.3425,0.157083953,0.338000226,2.136153651,-23.91666667,0.553061359,-1.341929035,0.521277604,-15.01315789,-0.1,-0.061212121,0.666666667,0
294,4.333011583,9.100961538,2.437272001,4.779807692,0.068898081,0.098917995,1.133528151,3.387351779,0.22350625,0.920821639,0.372957335,0.724505929,0,0.094268775,0.333333333,1
295,-2.634159137,9.452488688,-1.967103857,3.830769231,-0.009945801,0.230239049,2.463673721,-0.214705882,0.456325453,-1.773421824,0.911395544,3.305294118,-0.363636364,-0.086174242,1,0
296,-1.505454798,13.64935065,-0.325244945,6.077922078,-0.062312332,0.280678163,0.410174162,6.607692308,-0.158176262,0.557718829,0.71531676,4.040769231,0.5,-0.064035088,-0.333333333,0
297,-3.505356928,0.928571429,-2.419472734,1.084285714,-0.038423399,-0.020405697,2.8946336,-13.40686275,0.163212994,-2.188976474,1.877119238,-6.632352941,0.25,-0.223214286,0.333333333,0
298,-4.418499078,-2.677272727,-1.995431976,-3.016363636,-0.113050335,0.086588399,0.27520362,10.51363636,-0.285122777,-0.134514908,0.893266968,7.805454545,0.5,-0.076190476,0,0
299,0.925498891,3.9125,-0.275886918,1.1775,0.070744682,0.142982402,3.272504023,15.23399015,0.621692932,2.117032393,1.194740993,8.401477833,-0.25,-0.128381963,-0.666666667,1
300,2.993063077,-0.545454545,0.324084559,-3.908181818,0.146084636,0.33353843,-0.732358379,7.528571429,0.102665233,1.535366489,-0.811846865,2.241428571,0.1,0.054857292,0.333333333,0
