,Batting Avg All,Batting Avg Rec,Batting Ball By Wicket All,Batting Ball By Wicket Rec,Batting Strike Rate All,Batting Strike Rate Rec,Bowling Avg All,Bowling Avg Rec,Bowling Eco All,Bowling Eco Rec,Bowling Strike Rate All,Bowling Strike Rate Rec,Current Winner,Face To Face Win Diff,Team1 Name,Team1 No Of Matches,Team2 Name,Team2 No Of Matches,Win Percentage All,Win Percentage Rec
128,3.9316588513858584,10.224264705882351,1.6276382376154839,2.907352941176475,0.11477070428599978,0.3505133854639187,1.0640545894783173,-2.2727272727272716,0.4414146331588791,0.47966036991823824,-0.10297160466652411,-2.8363636363636346,1.0,0.75,England,28,New Zealand,36,-0.026984126984127,0.0
129,2.1685353752392835,-2.415238095238095,1.2648591631831811,-2.2205714285714295,0.03104477093933807,0.029680990370922238,3.0852272727272734,8.803921568627448,0.39815030872395685,1.3894324853228959,1.4973484848484837,3.232941176470587,0.0,0.6666666666666667,India,24,Sri Lanka,28,-0.012077294685990392,-0.3333333333333333
130,-4.859710144927536,-7.016339869281044,-1.4438260869565225,-3.856862745098039,-0.17302241974696267,-0.11199609039196101,3.6113675213675194,18.863799283154123,0.6024818628975241,2.7180200295089225,1.5673333333333268,9.516129032258068,0.0,0.25,West Indies,25,Australia,32,-0.13373655913978494,-0.33333333333333337
131,0.7963691026827,0.8947368421052637,0.2159111933394975,0.8526315789473697,0.030037347411509725,-0.011210390815453644,0.5597017178395696,-8.451417004048583,0.4857048415916472,-0.7718742669481582,-0.6082601213658201,-5.183805668016196,1.0,0.0,England,29,Sri Lanka,29,-0.1071428571428571,0.33333333333333337
132,1.6491532783326122,12.683333333333334,-0.4219930525401727,7.450000000000003,0.12049971258330983,0.1864406779661015,1.2801102592815923,-11.28862478777589,0.40982586464581683,-0.8971606444834546,0.2165457834438822,-8.382682512733446,1.0,0.25,Australia,33,Pakistan,33,-0.078125,0.6666666666666667
133,2.0323801852597683,2.454248366013072,0.45158276278694665,1.4196078431372552,0.08004515918038235,0.030537711474481366,-3.1905420536125924,-3.3510466988727856,-0.6148103062272261,-0.015555061744071175,-1.229216887308171,-2.9671497584541067,0.0,0.6666666666666667,Australia,34,England,30,0.15360501567398116,0.0
134,-2.706382978723404,-3.34,-1.6257446808510672,-1.891636363636363,-0.04247597043251868,-0.08073817762399083,1.9652173913043463,5.227272727272727,0.34452793795583947,0.20505055140029516,0.7849275362318808,3.524598930481286,0.0,-0.25,West Indies,26,South Africa,31,-0.13999999999999996,0.0
135,-3.042835595776772,-1.13037037037037,-1.8494117647058843,-1.0275555555555567,-0.04759332399083934,-0.002883506343713963,2.1782333949612322,1.078095238095237,0.3350562830232038,-0.3826305082671819,0.98201385247937,1.7211428571428602,0.0,-0.4,West Indies,27,South Africa,32,-0.17059553349875933,0.0
136,-2.893140638481448,2.5064935064935057,-1.3565228645383938,1.7194805194805163,-0.07434553298912021,0.036438189919891194,-0.9131804895871376,-9.289473684210527,0.05611617092260257,-0.7385972380463501,-0.8468670076726319,-5.075187969924811,1.0,0.2857142857142858,New Zealand,37,Sri Lanka,30,-0.09339080459770116,0.0
137,-2.2881872509960175,1.0822510822510836,-1.051804780876492,0.8480519480519453,-0.061632051316293644,0.011636300638119787,-1.2228297584867427,-10.8375,0.020506528706400573,-1.1420013895930738,-1.0229310927208246,-6.6195,0.0,0.375,New Zealand,38,Sri Lanka,31,-0.060360360360360354,0.3333333333333333
